Title,Title_Transliterated,Author,Subject,Date,PDF_URL
كتاب إعراب ثلاثين سورة من القرآن الكريم,Kitāb iʻrāb thalāthīn sūrah min al-Qurʼān al-Karīm,"['Ibn Khālawayh, Ḥusayn ibn Aḥmad, -980 or 981']","[['Qurʼan', 'Juzʼ ʻAmma', 'Commentaries'], ['Qurʼan', 'Sūrat al-Fātiḥah', 'Commentaries'], ['Qurʼan', 'Language, style']]",1967,http://mc.dlib.nyu.edu/files/books/columbia_aco001614/columbia_aco001614_lo.pdf
صور قضائية، بقلم حسن جلال.,Ṣuwar qaḍāʼīyah,"['Jalāl, Ḥasan.']","[['Trials', 'Egypt'], ['Trials'], ['Egypt']]",1948,http://mc.dlib.nyu.edu/files/books/columbia_aco001612/columbia_aco001612_lo.pdf
فرهنگ اشتقاقى عربى بفارسى :,Farhang-i ishtiqāqī-i ʻArabī bi-Fārsī,"['Shahābī, ʻAlī Akbar.']","[['Arabic language', 'Dictionaries', 'Persian'], ['Arabic language']]",1981,http://mc.dlib.nyu.edu/files/books/columbia_aco001611/columbia_aco001611_lo.pdf
صفحات مطوية من تاريخ الحركة الاستقلالية في مصر من مارس سنة 1907 الى مارس سنة 1909 :,Ṣafaḥāt maṭwīyah min tārīkh al-ḥarakah al-istiqlālīyah fī Miṣr min mārs sanat 1907 ilá mārs sanat 1909,"['Sayyid, Aḥmad Luṭfī, 1872-1963']","[['1882 - 1952'], ['Politics and government'], ['Egypt', 'Politics and government', '1882-1952'], ['Egypt']]",1946,http://mc.dlib.nyu.edu/files/books/columbia_aco001609/columbia_aco001609_lo.pdf
من هنا . نبدأ,Min hunā . nabdaʼ,"['Khālid, Khālid Muḥammad.']","[['Egypt', 'Social policy']]",1952,http://mc.dlib.nyu.edu/files/books/columbia_aco001608/columbia_aco001608_lo.pdf
الموجز في شرح القانون المدني v.2,al- Mūjaz fī sharḥ al-qānūn al-madanī v.2,"['Ḥakīm, ʻAbd al-Majīd.']","[['Civil law', 'Iraq'], ['Civil law'], ['Iraq']]",1963,http://mc.dlib.nyu.edu/files/books/columbia_aco001564/columbia_aco001564_lo.pdf
الموجز في شرح القانون المدني v.1,al- Mūjaz fī sharḥ al-qānūn al-madanī v.1,"['Ḥakīm, ʻAbd al-Majīd.']","[['Civil law', 'Iraq'], ['Civil law'], ['Iraq']]",1963,http://mc.dlib.nyu.edu/files/books/columbia_aco001563/columbia_aco001563_lo.pdf
الجامع في اخبار ابي العلاء المعاري وآثاره,al- Jāmiʻ fī akhbār Abī al-ʻAlāʼ al-Maʻarrī wa-āthārihi,"['Jundī, Muḥammad Salīm, 1880-1955', 'Hāshim, ʻAbd al-Hādī.']","[['Abū al-ʻAlāʼ al-Maʻarrī', '973-1057']]",1962,http://mc.dlib.nyu.edu/files/books/nyu_aco001859/nyu_aco001859_lo.pdf
المحاسن والاضداد,al- Maḥāsin wa-al-aḍdād,"['Jāḥiẓ, d. 868 or 9']","[['Arabic literature', 'Early works to 1800']]",1950,http://mc.dlib.nyu.edu/files/books/nyu_aco001858/nyu_aco001858_lo.pdf
الف ليلة وليلة مرآه الحضارة والمجتمع في العصر الاسلامي,Alf laylah wa-laylah mirʼāt al-ḥaḍārah wa-al-mujtamʻ fī al-ʻaṣr al-Islāmī,"['ʻAwwād, Mīkhāʼīl.']",[['Arabian nights']],1962,http://mc.dlib.nyu.edu/files/books/nyu_aco001857/nyu_aco001857_lo.pdf
حديث الاربعاء v.2,Ḥadīth al-arbaʻāʼ v.2,"['Ḥusayn, Ṭāhā, 1889-1973']",[['Arabic literature']],1952,http://mc.dlib.nyu.edu/files/books/nyu_aco001851/nyu_aco001851_lo.pdf
حديث الاربعاء v.1,Ḥadīth al-arbaʻāʼ v.1,"['Ḥusayn, Ṭāhā, 1889-1973']",[['Arabic literature']],1952,http://mc.dlib.nyu.edu/files/books/nyu_aco001850/nyu_aco001850_lo.pdf
مجالس ثعلب,Majālis Thaʻlab,"['Thaʻlab, Aḥmad ibn Yaḥyá, 815-904', 'Hārūn, ʻAbd al-Salām Muḥammad.']","[['Arabic philology', 'Early works to 1800'], ['Arabic philology']]",1960,http://mc.dlib.nyu.edu/files/books/nyu_aco001849/nyu_aco001849_lo.pdf
المقدمة من كتاب المسائل والاجوبة :,al- Muqaddimah min Kitāb al-masālʼil wa-al-ajwibah,"['Baṭalyawsī, ʻAbd Allāh ibn Muḥammad, 1052 or 3-1127', 'Sāmarrāʼī, Ibrāhīm.']",[['Rubba (The word)']],1963,http://mc.dlib.nyu.edu/files/books/nyu_aco001848/nyu_aco001848_lo.pdf
كتاب الأضداد فى كلام العرب,Kitāb al-aḍdād fī kalām al-ʻArab,"['Abū al-Ṭayyib al-Lughawī, ʻAbd al-Wāḥid ibn ʻAlī, d. 962 or 3', 'Ḥasan, ʻIzzat.']","[['Arabic language', 'Synonyms and antonyms']]",1963,http://mc.dlib.nyu.edu/files/books/nyu_aco001847/nyu_aco001847_lo.pdf
التبيان في علم البيان المطلع على إعجاز القرآن Vol. 2,al- Tibyān fī ʻilm al-bayān al-muṭṭaliʻ ʻalá iʻjāz al-Qurʼān Vol. 2,"['Zamlakānī, ʻAbd al-Wāḥid ibn ʻAbd al-Karīm, -1253', 'Maṭlūb, Aḥmad.']","[['Arabic language', 'Rhetoric']]",1964,http://mc.dlib.nyu.edu/files/books/nyu_aco001846/nyu_aco001846_lo.pdf
كتاب الابدال,Kitāb al-ibdāl,"['Abū al-Ṭayyib al-Lughawī, ʻAbd al-Wāḥid ibn ʻAlī, -962 or 963', 'Tanūkhī, ʻIzz al-Dīn.']","[['Arabic language', 'Synonyms and antonyms']]",1960,http://mc.dlib.nyu.edu/files/books/nyu_aco001845/nyu_aco001845_lo.pdf
شرح حسن الكفراوي الشافعي الأزهري عبى متن الأجرومية لأبي عبد الله محمد بن محمد بن داود الصنهاجي المعروف بابن آجروم.,Sharḥ Ḥasan al-Kafrāwī al-Shāfiʻī al-Azharī ʻalá matn al-Ājurrūmīyah li-Abī ʻAbd Allāh Muḥammad ibn Muḥammad ibn Dāwūd al-Ṣanhājī al-maʻrūf fi-Ibn Ājurrūm,"['Kafrāwī, Ḥasan ibn ʻAlī, d. 1787 or 8']","[['Ibn Ājurrūm, Muḥammad ibn Muḥammad', '1273 or 4-1323', 'Ājurrūmīya'], ['Arabic language', 'Syntax']]",1954,http://mc.dlib.nyu.edu/files/books/nyu_aco001844/nyu_aco001844_lo.pdf
عثرات اللسان فى اللغة,ʻAtharāt al-lisān fī al-lughah,"['Maghribī, ʻAbd al-Qādir.']","[['Arabic language', 'Pronunciation'], ['Arabic language', 'Idioms'], ['Arabic language', 'Errors of usage']]",1949,http://mc.dlib.nyu.edu/files/books/nyu_aco001843/nyu_aco001843_lo.pdf
كتاب غنية الطالب ومنية الراغب في الصرف والنحو وحروف المعني,Kitāb Ghunyat al-ṭālib wa-munyat al-rāghib fī al-ṣarf wa-al-naḥw wa-ḥurūf al-maʻanī,"['Shidyāq, Aḥmad Fāris, 1804?-1887']","[['Arabic language', 'Grammar']]",1872,http://mc.dlib.nyu.edu/files/books/nyu_aco001842/nyu_aco001842_lo.pdf
المرجع في اللغة العربية :,al- Marjiʻ fī al-lughah al-ʻArabīyah,"['Riḍā, ʻAlī.']","[['Arabic language', 'Grammar']]",1961,http://mc.dlib.nyu.edu/files/books/nyu_aco001841/nyu_aco001841_lo.pdf
اللغة والمجتمع,al- Lughah wa-al-mujtamaʻ,"['Wāfī, ʻAlī ʻAbd al-Wāḥid.']",[['Language and languages']],1951,http://mc.dlib.nyu.edu/files/books/nyu_aco001840/nyu_aco001840_lo.pdf
الكواكب السائرة بأعيان المئة العاشرة no.29,al- Kawākib al-sāʼirah no.29,"['Ghazzī, Najm al-Dīn Muḥammad ibn Muḥammad, 1570-1651', 'Jabbūr, Jibrāʼīl Sulaymān, editor.']","[['Middle East', 'Biography'], ['Middle East']]",1945,http://mc.dlib.nyu.edu/files/books/nyu_aco001830/nyu_aco001830_lo.pdf
الكواكب السائرة بأعيان المئة العاشرة no.20,al- Kawākib al-sāʼirah no.20,"['Ghazzī, Najm al-Dīn Muḥammad ibn Muḥammad, 1570-1651', 'Jabbūr, Jibrāʼīl Sulaymān, editor.']","[['Middle East', 'Biography'], ['Middle East']]",1945,http://mc.dlib.nyu.edu/files/books/nyu_aco001829/nyu_aco001829_lo.pdf
الكواكب السائرة بأعيان المئة العاشرة no.18,al- Kawākib al-sāʼirah no.18,"['Ghazzī, Najm al-Dīn Muḥammad ibn Muḥammad, 1570-1651', 'Jabbūr, Jibrāʼīl Sulaymān, editor.']","[['Middle East', 'Biography'], ['Middle East']]",1945,http://mc.dlib.nyu.edu/files/books/nyu_aco001828/nyu_aco001828_lo.pdf
,"The Royal archives of Egypt and the origins of the Egyptian expedition to Syria, 1831-1841","['Rustum, Asad, 1897-1965']","[['Turco-Egyptian Conflict (1831-1840)'], ['1831 - 1840'], ['Turco-Egyptian Conflict, 1831-1840']]",1936,http://mc.dlib.nyu.edu/files/books/nyu_aco001827/nyu_aco001827_lo.pdf
شافية,Ash-Shâfiya,"['Maynaqī, Shihāb al-Dīn ibn Naṣr, 1468-1540', 'Makārim, Sāmī Nasīb.']","[['Ismailites'], ['Islamic philosophy']]",,http://mc.dlib.nyu.edu/files/books/nyu_aco001826/nyu_aco001826_lo.pdf
,Mikhail Naimy,"['Naimy, Nadeem N.']","[['Nuʻaymah, Mīkhāʼīl', '1889-1988'], [""Nuàymah, Mĭkhā'ĭl"", '1889-'], ['Nuʻaymah, Mikhāʼīl', '1889-'], ['Nuʻaima, Mih̲āʼīl'], ['Nuʻaima, Mih̲āʼīl', '1889-1988']]",,http://mc.dlib.nyu.edu/files/books/nyu_aco001825/nyu_aco001825_lo.pdf
,The political doctrine of al-Baqillani,"['Ībish, Yūsuf.']","[['Bāqillānī, Muḥammad ibn al-Ṭayyib', '-1013', 'Tamhīd al-dalāʼil wa-talkhīṣ al-awāʼil'], ['al-Tamhid', 'Baqillāni, Muhammad ibn al-Tayyib'], ['Tamhīd al-dalāʼil wa-talkhīṣ al-awāʼil (Bāqillānī, Muḥammad ibn al-Ṭayyib)'], ['Imamate']]",1966,http://mc.dlib.nyu.edu/files/books/nyu_aco001824/nyu_aco001824_lo.pdf
نشاط العرب في العلوم الاجتماعية في مئة سنة,Nashāt al-Àrab fī al-ùlūm al-ijtimāì̄yah fī mi'at sanah,"['Ḥāfiẓ, Amīn.']","[['Social sciences', 'Bibliography'], ['Social sciences']]",1965,http://mc.dlib.nyu.edu/files/books/nyu_aco001823/nyu_aco001823_lo.pdf
نشاط العرب العلمي في مائة سنة,Nashāṭ al-ʻArab al-ʻilmī fī māʼat sanah,"['Ṭūqān, Qadrī Ḥāfiẓ, 1910-1971']","[['Intellectual life'], ['Arab countries', 'Intellectual life'], ['Arab countries']]",1963,http://mc.dlib.nyu.edu/files/books/nyu_aco001822/nyu_aco001822_lo.pdf
الفكر الفلسفي في مائة سنة،,al- Fikr al-falsafī fī miʼat sanah,"['Jurr, Khalīl.']","[['Philosophical literature'], ['Philosophy, Arab']]",1962,http://mc.dlib.nyu.edu/files/books/nyu_aco001821/nyu_aco001821_lo.pdf
‏مسلم بن الوليد :‏,Muslim ibn al-Walīd,"['Tarazī, Fuʼād.']","[['Muslim ibn al-Walīd', '-823 or 824']]",1961,http://mc.dlib.nyu.edu/files/books/nyu_aco001819/nyu_aco001819_lo.pdf
اسماء المدن والقرى اللبنانية وتفسير معانيها :,Asmāʼ al-mudun wa-al-qurá al-Lubnānīyah wa-tafsīr maʻānīhā,"['Furayḥah, Anīs, 1903-']","[['Names, Geographical', 'Lebanon'], ['Names, Geographical'], ['Lebanon']]",1956,http://mc.dlib.nyu.edu/files/books/nyu_aco001814/nyu_aco001814_lo.pdf
الدارس في تاريخ المدارس v.1,al- Dāris fī tārīkh al-madāris v.1,"['Nuʻaymī, ʻAbd al-Qādir ibn Muḥammad, 1442-1521', 'Ḥusaynī, Jaʻfar.']","[['Schools', 'Syria', 'Damascus'], ['Education'], ['Schools'], ['Damascus (Syria)', 'Education'], ['Syria', 'Damascus']]",1948,http://mc.dlib.nyu.edu/files/books/nyu_aco001812/nyu_aco001812_lo.pdf
الدارس في تاريخ المدارس v.2,al- Dāris fī tārīkh al-madāris v.2,"['Nuʻaymī, ʻAbd al-Qādir ibn Muḥammad, 1442-1521', 'Ḥusaynī, Jaʻfar.']","[['Schools', 'Syria', 'Damascus'], ['Education'], ['Schools'], ['Damascus (Syria)', 'Education'], ['Syria', 'Damascus']]",1948,http://mc.dlib.nyu.edu/files/books/nyu_aco001811/nyu_aco001811_lo.pdf
كتاب محاسن اصصفهان,Kitāb maḥāsin Iṣfahān,"['Māfarrūkhī, al-Mufaḍḍal ibn Saʻd, -approximately 1082', 'Qūbāʼī al-Isfahānī, Abū al-Qāsim Aḥmad ibn Muḥammad.']","[['Ṣāḥib al-Ṭālqānī, Abū al-Qāsim Ismāʻīl ibn ʻAbbād', '936-995'], ['Iṣfahān (Iran)', 'Biography'], ['Iran', 'Iṣfahān']]",1933,http://mc.dlib.nyu.edu/files/books/nyu_aco001791/nyu_aco001791_lo.pdf
كتاب اشهر مشاهير الاسلام في الحروب السياسية,Kitāb ashhar mashāhīr al-Islām fī al-ḥurūb al-siyāsīyah,"['ʻAẓm, Rafīq.']","[['Pharaohs'], ['Islamic Empire', 'Biography'], ['Islamic Empire']]",1901,http://mc.dlib.nyu.edu/files/books/nyu_aco001780/nyu_aco001780_lo.pdf
كتاب اليواقيت الثمينة في اعيان مذهب عالم المدينة,Kitāb al-Yawāqīt al-thamīnah fī aʻyān madhhab ʻālim al-Madīnah,"['Azharī, Muḥammad al-Bashīr Ẓāfir.']","[['Malikites', 'Biography'], ['Malikites']]",1906,http://mc.dlib.nyu.edu/files/books/nyu_aco001779/nyu_aco001779_lo.pdf
الملامتية والصوفية وأهل الفتوة,al- Malāmatīyah wa-al-Ṣūfīyah wa-ahl al-Futūwah,"['ʻAfīfī, Abū al-ʻIlā.', 'Sulamī, Muḥammad ibn al-Ḥusayn, d. 1021']","[['Sufism'], ['Futuwwa (Islamic social groups)']]",1945,http://mc.dlib.nyu.edu/files/books/nyu_aco001777/nyu_aco001777_lo.pdf
كتاب الفتح الرباني.,Kitāb al-Fatḥ al-rabbānī,"['ʻAbd al-Qādir al-Jīlānī, -1166']","[['Islam', 'Early works to 1800'], ['Islam']]",1864,http://mc.dlib.nyu.edu/files/books/nyu_aco001776/nyu_aco001776_lo.pdf
دليل الحج للوارد إلى مكة والمدينة من كل فج,Dalīl al-ḥajj lil-wārid ilá Makkah wa-al-Madīnah min kull fajj,"['Ṣādiq, Muḥammad, 1822 or 1823-1902 or 1903']","[['Muslim pilgrims and pilgrimages', 'Saudi Arabia', 'Mecca'], ['Muslim pilgrims and pilgrimages'], ['Saudi Arabia', 'Mecca']]",1896,http://mc.dlib.nyu.edu/files/books/nyu_aco001775/nyu_aco001775_lo.pdf
هذا كتاب تشريح الاصول,Hādhā Kitāb Tashrīḥ al-uṣūl,"['Nahāwandī, ʻAlī ibn Fatḥ Allāh, d. 1904']","[['Islam', 'Doctrines']]",1902,http://mc.dlib.nyu.edu/files/books/nyu_aco001774/nyu_aco001774_lo.pdf
كناب ذخائر والاعلاق في آداب النفوس ومكارم الاخلاق,Kitāb al-Dhakhāʼir wa-al-aʻlāq fī ādāb al-nufūs wa-makārim al-akhlāq,"['Bāhilī, Sallām ibn ʻAbd Allāh, 15th cent']","[['Islamic ethics', 'Early works to 1800'], ['Conduct of life', 'Early works to 1800']]",1880,http://mc.dlib.nyu.edu/files/books/nyu_aco001773/nyu_aco001773_lo.pdf
الرد على الدهريين,al- Radd ʻalá al-dahrīyīn,"['Afghānī, Jamāl al-Dīn, 1838-1897', 'Muḥammad ʻAbduh, 1849-1905']","[['Materialism'], ['Islam', 'Apologetic works'], ['Islam']]",1935,http://mc.dlib.nyu.edu/files/books/nyu_aco001771/nyu_aco001771_lo.pdf
ايها الولد شرحي,Ayyuhâ ül-veled şerhi,"['Khādimī, Muḥammad ibn Muṣṭafá, 1701 or 1702-1762 or 1763']","[['Ghazzālī', '1058-1111', 'Ayyuhā al-walad'], ['Ayyuhā al-walad (Ghazzālī)']]",1907,http://mc.dlib.nyu.edu/files/books/nyu_aco001770/nyu_aco001770_lo.pdf
الناحية الاجتماعية والسياسية فى فلسفة ابن سينا,al- Nāḥiyah al-ijtīmāʻīyah wa-al-siyāsīyah fī falsafat Ibn Sīnā,"['Mūsá, Muḥammad Yūsuf.']","[['Avicenna', '980-1037']]",1952,http://mc.dlib.nyu.edu/files/books/nyu_aco001769/nyu_aco001769_lo.pdf
جواهر الأدب من خزائن العرب :,Jawāhir al-adab min khazāʼin al-ʻArab,"['Sādir, Salīm Ibrāhīm.']",[['Arabic literature']],1914,http://mc.dlib.nyu.edu/files/books/nyu_aco001766/nyu_aco001766_lo.pdf
الجامع الصحيح v.7/8,al- Jāmiʻ al-ṣaḥīḥ v.7/8,"['Muslim ibn al-Ḥajjāj al-Qushayrī, ca. 821-875']","[['Hadith', 'Early works to 1800']]",1911,http://mc.dlib.nyu.edu/files/books/nyu_aco001765/nyu_aco001765_lo.pdf
الجامع الصحيح v.5/6,al- Jāmiʻ al-ṣaḥīḥ v.5/6,"['Muslim ibn al-Ḥajjāj al-Qushayrī, ca. 821-875']","[['Hadith', 'Early works to 1800']]",1911,http://mc.dlib.nyu.edu/files/books/nyu_aco001764/nyu_aco001764_lo.pdf
الجامع الصحيح v.3/4,al- Jāmiʻ al-ṣaḥīḥ v.3/4,"['Muslim ibn al-Ḥajjāj al-Qushayrī, ca. 821-875']","[['Hadith', 'Early works to 1800']]",1911,http://mc.dlib.nyu.edu/files/books/nyu_aco001763/nyu_aco001763_lo.pdf
الجامع الصحيح v.1/2,al- Jāmiʻ al-ṣaḥīḥ v.1/2,"['Muslim ibn al-Ḥajjāj al-Qushayrī, ca. 821-875']","[['Hadith', 'Early works to 1800']]",1911,http://mc.dlib.nyu.edu/files/books/nyu_aco001762/nyu_aco001762_lo.pdf
إنسان العيون في سيرة الأمين المأمون المعروفة بالسيرة الحلبية v.3,Insān al-ʻuyūn fī sīrat al-amīn al-maʼmūn al-maʻrūfah bi-al-Sīrah al-Ḥalabīyah v.3,"['Nūr al-Dīn al-Ḥalabī, ʻAlī ibn Ibrāhīm, 1567 or 8-1635', 'Daḥlān, Aḥmad ibn Zaynī, 1816 or 17-1886']","[['Prophet', 'Muḥammad', 'd. 632', 'Early works to 1800']]",1890,http://mc.dlib.nyu.edu/files/books/nyu_aco001761/nyu_aco001761_lo.pdf
إنسان العيون في سيرة الأمين المأمون المعروفة بالسيرة الحلبية v.2,Insān al-ʻuyūn fī sīrat al-amīn al-maʼmūn al-maʻrūfah bi-al-Sīrah al-Ḥalabīyah v.2,"['Nūr al-Dīn al-Ḥalabī, ʻAlī ibn Ibrāhīm, 1567 or 8-1635', 'Daḥlān, Aḥmad ibn Zaynī, 1816 or 17-1886']","[['Prophet', 'Muḥammad', 'd. 632', 'Early works to 1800']]",1890,http://mc.dlib.nyu.edu/files/books/nyu_aco001760/nyu_aco001760_lo.pdf
إنسان العيون في سيرة الأمين المأمون المعروفة بالسيرة الحلبية v.1,Insān al-ʻuyūn fī sīrat al-amīn al-maʼmūn al-maʻrūfah bi-al-Sīrah al-Ḥalabīyah v.1,"['Nūr al-Dīn al-Ḥalabī, ʻAlī ibn Ibrāhīm, 1567 or 8-1635', 'Daḥlān, Aḥmad ibn Zaynī, 1816 or 17-1886']","[['Prophet', 'Muḥammad', 'd. 632', 'Early works to 1800']]",1890,http://mc.dlib.nyu.edu/files/books/nyu_aco001759/nyu_aco001759_lo.pdf
تبيان فى أقسام القرآن,Tibyān fī aqsām al-Qurʼān,"['Ibn Qayyim al-Jawzīyah, Muḥammad ibn Abī Bakr, 1292-1350', 'Faqī, Muḥammad Ḥāmid.']","[['Qurʼan', 'Commentaries']]",1933,http://mc.dlib.nyu.edu/files/books/nyu_aco001756/nyu_aco001756_lo.pdf
المدخل v.4,al- Madkhal v.4,"['Ibn al-Ḥājj, Muḥammad ibn Muḥammad, d. 1336']","[['Islamic law', 'Early works to 1800'], ['Malikites', 'Early works to 1800']]",1929,http://mc.dlib.nyu.edu/files/books/nyu_aco001751/nyu_aco001751_lo.pdf
المدخل v.3,al- Madkhal v.3,"['Ibn al-Ḥājj, Muḥammad ibn Muḥammad, d. 1336']","[['Islamic law', 'Early works to 1800'], ['Malikites', 'Early works to 1800']]",1929,http://mc.dlib.nyu.edu/files/books/nyu_aco001750/nyu_aco001750_lo.pdf
المدخل v.2,al- Madkhal v.2,"['Ibn al-Ḥājj, Muḥammad ibn Muḥammad, d. 1336']","[['Islamic law', 'Early works to 1800'], ['Malikites', 'Early works to 1800']]",1929,http://mc.dlib.nyu.edu/files/books/nyu_aco001749/nyu_aco001749_lo.pdf
المدخل v.1,al- Madkhal v.1,"['Ibn al-Ḥājj, Muḥammad ibn Muḥammad, d. 1336']","[['Islamic law', 'Early works to 1800'], ['Malikites', 'Early works to 1800']]",1929,http://mc.dlib.nyu.edu/files/books/nyu_aco001748/nyu_aco001748_lo.pdf
الديارات,al- Diyārāt,"['Shābūshtī, ʻAlī ibn Muḥammad, Abū al-Ḥasan, d. 1000', 'ʻAwwād, Kūrkīs.']","[['Monasteries', 'Arab countries', 'Early works to 1800']]",1966,http://mc.dlib.nyu.edu/files/books/nyu_aco001744/nyu_aco001744_lo.pdf
المغنى,al- Mughnī,"['Ibn Qudāmah, Muwaffaq al-Dīn ʻAbd Allāh ibn Aḥmad, 1147-1223', 'Ibn Qudāmah al-Maqdisī, Muḥammad ibn Aḥmad, approximately 1306-1344']","[['Khiraqī, ʻUmar ibn al-Ḥusayn', '-945 or 946', 'Mukhtaṣar'], ['Mukhtaṣar (Khiraqī, ʻUmar ibn al-Ḥusayn)'], ['Islamic law', 'Early works to 1800'], ['Hanbalites', 'Early works to 1800'], ['Hanbalites'], ['Islamic law']]",1928,http://mc.dlib.nyu.edu/files/books/nyu_aco001742/nyu_aco001742_lo.pdf
التكملة لوفايات نقله v.6,al- Takmilah li-wafayāt al-naqalah v.6,"['Mundhirī, ʻAbd al-ʻAẓīm ibn ʻAbd al-Qawī, 1185-1258', 'Maʻrūf, Bashshār ʻAwwād.']","[['Baghdad (Iraq)', 'Biography']]",1968,http://mc.dlib.nyu.edu/files/books/nyu_aco001739/nyu_aco001739_lo.pdf
التكملة لوفايات نقله v.5,al- Takmilah li-wafayāt al-naqalah v.5,"['Mundhirī, ʻAbd al-ʻAẓīm ibn ʻAbd al-Qawī, 1185-1258', 'Maʻrūf, Bashshār ʻAwwād.']","[['Baghdad (Iraq)', 'Biography']]",1968,http://mc.dlib.nyu.edu/files/books/nyu_aco001738/nyu_aco001738_lo.pdf
التكملة لوفايات نقله v.2,al- Takmilah li-wafayāt al-naqalah v.2,"['Mundhirī, ʻAbd al-ʻAẓīm ibn ʻAbd al-Qawī, 1185-1258', 'Maʻrūf, Bashshār ʻAwwād.']","[['Baghdad (Iraq)', 'Biography']]",1968,http://mc.dlib.nyu.edu/files/books/nyu_aco001737/nyu_aco001737_lo.pdf
التكملة لوفايات نقله v.1,al- Takmilah li-wafayāt al-naqalah v.1,"['Mundhirī, ʻAbd al-ʻAẓīm ibn ʻAbd al-Qawī, 1185-1258', 'Maʻrūf, Bashshār ʻAwwād.']","[['Baghdad (Iraq)', 'Biography']]",1968,http://mc.dlib.nyu.edu/files/books/nyu_aco001736/nyu_aco001736_lo.pdf
مؤرخ العراق ابن الفوطي :,Muʼarrikh al-ʻIrāq Ibn al-Fuwaṭī,"['Shabībī, Muḥammad Riḍā.']","[['Ibn al-Fuwaṭī, ʻAbd al-Razzāq ibn Aḥmad', '1244-1323']]",1950,http://mc.dlib.nyu.edu/files/books/nyu_aco001735/nyu_aco001735_lo.pdf
من شرح خاتمة المحققين وامام العارفي محمد الزرقانى على صحيح الموطأ لمالك بن أنس : v.4,Min sharḥ khātimat al-muḥaqqiqīn wa-imām al-ʻārifīn Muḥammad al-Zurqānī ʻalá ṣaḥīḥ al-Muwaṭṭaʼ li-Mālik ibn Anas v.4,"['Zurqānī, Muḥammad ibn ʻAbd al-Bāqī, 1645-1710', 'Abū Dāʼūd, Sulaymān ibn al-Ashʻath, 817-889']","[['Mālik ibn Anas', '-795', 'Muwaṭṭaʼ'], ['Muwaṭṭaʼ (Mālik ibn Anas)'], ['Religious life', 'Islam'], ['Islam', 'Customs and practices']]",1892,http://mc.dlib.nyu.edu/files/books/nyu_aco001726/nyu_aco001726_lo.pdf
